stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,parent_station,platform_code
H00177P,,Pondok Indah 1,,-6.286761,106.77999,1,,1,2,,
H00178P,,Pondok Indah 2,,-6.267231,106.78365,1,,1,2,,
H00179P,,Pondok Pinang,,-6.28217,106.77204,1,,1,1,,
H00180P,,Pos Pengumben,,-6.212935,106.77226,1,,1,2,,
H00182P,,Pramuka LIA,,-6.192246,106.86859,1,,1,2,,
H00270P,,Ps. Palmerah,,-6.207817,106.79695,1,,1,2,,
H00183P,,PTC Pulo Gadung,,-6.182622,106.91561,1,,1,2,,
H00184P,,Pulo Gadung 1,,-6.183239,106.90907,1,,1,2,,
H00185P,,Pulo Gadung 2,,-6.183098,106.90872,1,,1,2,,
H00186P,,Pulo Gebang,,-6.213275,106.953327,1,,1,2,,
H00187P,,Pulo Mas,,-6.174736,106.89277,1,,1,2,,
H00188P,,Pulo Mas Bypass,,-6.176953,106.876,1,,1,2,,
H00189P,,Puri Beta 1,,-6.230596,106.72602,1,,1,2,,
H00190P,,Puri Beta 2,,-6.230532,106.72371,1,,1,2,,
H00191P,,Ragunan,,-6.305769,106.81949,1,,1,1,,
H00192P,,Rawa Barat,,-6.238947,106.81624,1,,1,2,,
H00193P,,Rawa Buaya,,-6.153908,106.72619,1,,1,2,,
H00194P,,Rawa Selatan,,-6.173925,106.85809,1,,1,2,,
H00195P,,Raya Bekasi Pulo Gebang,,-6.187604,106.95987,1,,1,2,,
H00196P,,RS Harapan Bunda,,-6.301956,106.86803,1,,1,2,,
H00209S,,RS Harapan Kita Arah Selatan,,-6.185221,106.79709,1,,1,2,,
H00204S,,RS Harapan Kita Arah Utara,,-6.184489,106.79674,1,,1,2,,
H00199P,,RS Islam,,-6.168676,106.87027,1,,1,2,,
H00200P,,RS Sumber Waras,,-6.166294,106.79675,1,,1,2,,
H00201P,,RS Tarakan,,-6.171146,106.81011,1,,1,1,,
H00202P,,RSPAD,,-6.175485,106.83674,1,,1,1,,
H00210S,,S Parman Podomoro City Arah Barat,,-6.175587,106.79223,1,,1,2,,
H00211S,,S Parman Podomoro City Arah Timur,,-6.175799,106.79308,1,,1,2,,
H00205P,,Salemba Carolus,,-6.196781,106.85102,1,,1,2,,
H00206P,,Salemba UI,,-6.193373,106.84891,1,,1,2,,
H00208P,,Sawah Besar Lama,,-6.16041,106.81922,1,,1,2,,
H00218S,,Senayan JCC Arah Barat,,-6.213906,106.80841,1,,1,2,,
H00219S,,Senayan JCC Arah Timur,,-6.214145,106.809,1,,1,2,,
H00212P,,Senen,,-6.178211,106.84251,1,,1,2,,
H00213P,,Senen Sentral,,-6.178287,106.84197,1,,1,2,,
H00214P,,Seskoal,,-6.238064,106.77121,1,,1,2,,
H00215P,,Setiabudi Utara,,-6.209189,106.830237,1,,1,2,,
H00216P,,Simprug,,-6.233935,106.78647,1,,1,2,,
H00217P,,Slamet Riyadi,,-6.208533,106.85929,1,,1,2,,
H00224S,,Slipi Kemanggisan Arah Selatan,,-6.189781,106.79726,1,,1,2,,
H00220S,,Slipi Kemanggisan Arah Utara,,-6.189906,106.79694,1,,1,2,,
H00036C,,Slipi Petamburan,,-6.20203,106.79989,1,,1,2,,
H00222P,,SMP 140,,-6.139776,106.8592,1,,1,2,,
H00269P,,St. Palmerah,,-6.208908,106.79706,1,,1,2,,
H00226P,,Stasiun Klender,,-6.213532,106.89866,1,,1,2,,
H00227P,,Stasiun Tebet,,-6.225503,106.85814,1,,1,2,,
H00228P,,Summarecon Bekasi,,-6.225566,107.00281,1,,1,2,,
H00229P,,Sumur Bor,,-6.153046,106.71929,1,,1,2,,
H00230P,,Sunan Giri,,-6.193267,106.88367,1,,1,1,,
H00232P,,Sunter Karya,,-6.137625,106.87081,1,,1,2,,
H00233P,,Sunter Kelapa Gading,,-6.1429,106.89076,1,,1,2,,
H00234P,,Swadarma,,-6.23755,106.76065,1,,1,2,,
H00235P,,Taman Kota,,-6.157176,106.75789,1,,1,2,,
H00236P,,Tanah Apit,,-6.182793,106.97608,1,,1,2,,
H00237P,,Tanah Kusir Kodim,,-6.256997,106.78168,1,,1,2,,
H00238S,,Tanah Merdeka Arah Barat,,-6.308216,106.87393,1,,1,1,,
H00239S,,Tanah Merdeka Arah Timur,,-6.307866,106.87389,1,,1,1,,
H00240P,,Tanjung Priok,,-6.10959,106.88214,1,,1,2,,
H00242S,,Tebet Eco Park II Arah Barat,,-6.243338,106.85212,1,,1,2,,
H00241S,,Tebet Eco Park II Arah Timur,,-6.243056,106.85208,1,,1,2,,
H00244S,,Tegal Parang Arah Barat,,-6.238863,106.83022,1,,1,2,,
H00243S,,Tegal Parang Arah Timur,,-6.239005,106.83106,1,,1,2,,
H00245P,,Tegalan,,-6.203101,106.85715,1,,1,2,,
H00246P,,Tendean,,-6.240213,106.83102,1,,1,1,,
H00272P,,Timur St. Manggarai,,-6.209763,106.8511,1,,1,2,,
H00248P,,Tipar Cakung,,-6.183387,106.92463,1,,1,2,,
H00249P,,Tirtayasa,,-6.239207,106.80777,1,,1,2,,
H00250P,,Tomang Mandala,,-6.176875,106.80037,1,,1,2,,
H00274P,,Tosari Lama,,-6.198397,106.82313,1,,1,1,,
H00252P,,TU Gas,,-6.19241,106.90489,1,,1,2,,
H00253P,,Ujung Menteng,,-6.189222,106.96483,1,,1,2,,
H00254P,,UNJ,,-6.192931,106.88033,1,,1,2,,
H00255P,,Utan Kayu,,-6.192728,106.86457,1,,1,2,,
H00256P,,Utan Kayu Rawamangun,,-6.197515,106.87404,1,,1,2,,
H00258P,,Velodrome,,-6.193468,106.8883,1,,1,2,,
H00259P,,Walikota Jakarta Timur,,-6.21254,106.94537,1,,1,2,,
H00261S,,Walikota Jakarta Utara Arah Selatan,,-6.118845,106.89347,1,,1,2,,
H00260S,,Walikota Jakarta Utara Arah Utara,,-6.118842,106.89314,1,,1,2,,
H00262P,,Warung Jati,,-6.262364,106.82977,1,,1,2,,
H00263P,,Yos Sudarso Kodamar,,-6.162043,106.88169,1,,1,2,,
E00001,,Adam Malik Akses A,,-6.23638,106.74769,1,,2,,H00001P,
E00002,,Adam Malik Akses B,,-6.23652,106.74769,1,,2,,H00001P,
E00003,,Ahmad Yani Bea Cukai Akses A,,-6.205547,106.87359,1,,2,,H00002P,
E00004,,Ahmad Yani Bea Cukai Akses B,,-6.205536,106.87401,1,,2,,H00002P,
E00005,,Ancol Akses A,,-6.127255,106.83076,1,,2,,H00003P,
E00006,,ASMI Akses A,,-6.17166,106.88895,1,,2,,H00004P,
E00007,,ASMI Akses B,,-6.17203,106.88872,1,,2,,H00004P,
E00008,,Atrium Akses A,,-6.176374,106.84033,1,,2,,H00005P,
E00009,,Balai Kota Akses A,,-6.180468,106.82649,1,,2,,H00006P,
E00010,,Balai Kota Akses B,,-6.1805,106.82649,1,,2,,H00006P,
E00011,,Bandengan Selatan Akses A,,-6.136175,106.80275,1,,2,,H00007P,
E00012,,Bandengan Selatan Akses B,,-6.136509,106.80271,1,,2,,H00007P,
E00013,,Bank Indonesia Arah Selatan Akses A,,-6.184598,106.82331,1,,2,,H00268S,
E00014,,Bank Indonesia Arah Utara Akses A,,-6.182824,106.82276,1,,2,,H00267S,
E00015,,Bekasi Barat Akses A,,-6.250092,106.99166,1,,2,,H00009P,
E00016,,Bendungan Hilir Akses A,,-6.216793,106.81523,1,,2,,H00010P,
E00017,,Bendungan Hilir Akses B,,-6.217288,106.81554,1,,2,,H00010P,
E00018,,Kota Akses A,,-6.136891,106.81475,1,,2,,H00275P,
E00019,,Bermis Akses A,,-6.177949,106.89834,1,,2,,H00011P,
E00020,,Bermis Akses B,,-6.178348,106.89831,1,,2,,H00011P,
E00021,,Bidara Cina Akses A,,-6.229914,106.86737,1,,2,,H00012P,
E00023,,BKN Akses A,,-6.25801,106.86953,1,,2,,H00013P,
E00024,,BKN Akses B,,-6.257682,106.86977,1,,2,,H00013P,
E00025,,BKN Akses C,,-6.257968,106.87014,1,,2,,H00013P,
E00026,,BKN Akses D,,-6.25827,106.86992,1,,2,,H00013P,
E00027,,Blok M Akses A,,-6.243364,106.80161,1,,2,,H00014P,
E00028,,Blok M Akses B,,-6.243425,106.80161,1,,2,,H00014P,
E00029,,Blok M Akses C,,-6.243476,106.80161,1,,2,,H00014P,
E00030,,BNN Akses A,,-6.246698,106.8733,1,,2,,H00015C,
E00031,,BTC Akses A,,-6.258216,107.02073,1,,2,,H00016P,
E00032,,Buaran Akses A,,-6.215078,106.91804,1,,2,,H00017P,
E00033,,Buaran Akses B,,-6.215281,106.91838,1,,2,,H00017P,
E00034,,Budi Utomo Akses A,,-6.165857,106.83917,1,,2,,H00018P,
E00035,,Budi Utomo Akses B,,-6.165931,106.83891,1,,2,,H00018P,
E00036,,Bulak Kapal 1 Akses A,,-6.250668,107.02397,1,,2,,H00019P,
E00037,,Bulak Kapal 2 Akses A,,-6.251107,107.0237,1,,2,,H00020P,
E00038,,Buncit Indah Akses A,,-6.274174,106.83019,1,,2,,H00021P,
E00039,,Buncit Indah Akses B,,-6.274194,106.83043,1,,2,,H00021P,
E00040,,Bundaran HI Astra Akses A,,-6.19332,106.82302,1,,2,,H00022P,
E00041,,Bundaran Senayan Akses A,,-6.227252,106.80132,1,,2,,H00023P,
E00042,,Bundaran Senayan Akses B,,-6.227689,106.80165,1,,2,,H00023P,
E00043,,Cakung Cilincing Akses A,,-6.184225,106.94233,1,,2,,H00024P,
E00044,,Cakung United Tractors Akses A,,-6.182991,106.93035,1,,2,,H00025P,
E00045,,Cakung United Tractors Akses B,,-6.183251,106.93049,1,,2,,H00025P,
E00046,,Cawang Ciliwung Arah Barat Akses A,,-6.242829,106.86281,1,,2,,H00062S,
E00047,,Cawang Ciliwung Arah Timur Akses A,,-6.243421,106.86338,1,,2,,H00061S,
E00048,,Cawang Otista Akses A,,-6.243946,106.86833,1,,2,,H00028P,
E00049,,Cawang Otista Akses B,,-6.243911,106.86884,1,,2,,H00028P,
E00050,,Cawang Seotoyo Akses A,,-6.245604,106.87535,1,,2,,H00029P,
E00051,,Cawang Soetoyo Akses B,,-6.245237,106.87604,1,,2,,H00029P,
E00052,,Cawang Uki Akses A,,-6.250671,106.87317,1,,2,,H00030P,
E00053,,Cawang Uki Akses B,,-6.250298,106.87336,1,,2,,H00030P,
E00054,,Cawang Uki Akses C,,-6.250456,106.87384,1,,2,,H00030P,
E00055,,Cawang Uki Akses D,,-6.25081,106.87373,1,,2,,H00030P,
E00056,,CBD Ciledug Akses A,,-6.223499,106.70909,1,,2,,H00031P,
E00057,,Cempaka Putih Akses A,,-6.173952,106.87625,1,,2,,H00033P,
E00058,,Cempaka Putih Akses B,,-6.173632,106.87702,1,,2,,H00033P,
E00059,,Cempaka Tengah Akses A,,-6.170142,106.86664,1,,2,,H00034P,
E00060,,Cempaka Tengah Akses B,,-6.170483,106.86689,1,,2,,H00034P,
E00061,,Cempaka Timur Akses A,,-6.166366,106.87587,1,,2,,H00035P,
E00062,,Cempaka Timur Akses B,,-6.166622,106.87662,1,,2,,H00035P,
E00063,,Cipinang Akses A,,-6.213578,106.8898,1,,2,,H00038P,
E00064,,Cipinang Akses B,,-6.213771,106.88998,1,,2,,H00038P,
E00065,,Cipinang Kebon Nanas Akses A,,-6.231675,106.87593,1,,2,,H00039P,
E00066,,Cipinang Kebon Nanas Akses B,,-6.231402,106.87648,1,,2,,H00039P,
E00067,,Cipulir Akses A,,-6.237658,106.76544,1,,2,,H00040P,
E00068,,Cipulir Akses B,,-6.237953,106.76542,1,,2,,H00040P,
E00069,,CSW Akses A,,-6.239722,106.79816,1,,2,,H00041P,
E00070,,CSW Akses D,,-6.239886,106.7987,1,,2,,H00265P,
E00071,,CSW Akses E,,-6.24005,106.79844,1,,2,,H00266P,
E00073,,Danau Agung Akses A,,-6.147315,106.85823,1,,2,,H00042P,
E00076,,Departemen Pertanian Akses A,,-6.294357,106.82212,1,,2,,H00044P,
E00077,,Departemen Pertanian Akses B,,-6.294423,106.82234,1,,2,,H00044P,
E00078,,Deplu Akses A,,-6.173562,106.83476,1,,2,,H00045P,
E00079,,Dispenda Samsat Barat Akses A,,-6.154455,106.73824,1,,2,,H00046P,
E00080,,Dispenda Samsat Barat Akses B,,-6.154753,106.7384,1,,2,,H00046P,
E00084,,Duren Tiga Akses A,,-6.251898,106.8268,1,,2,,H00049P,
E00085,,Duren Tiga Akses B,,-6.252041,106.82705,1,,2,,H00049P,
E00086,,Duri Kepa Akses A,,-6.185455,106.76833,1,,2,,H00050P,
E00087,,Duri Kepa Akses B,,-6.185476,106.76858,1,,2,,H00050P,
E00088,,Enggano Akses A,,-6.110015,106.89264,1,,2,,H00051P,
E00089,,Enggano Akses B,,-6.110276,106.89263,1,,2,,H00051P,
E00091,,Flyover Jatinegara Akses A,,-6.215052,106.87336,1,,2,,H00053P,
E00093,,Flyover Klender Akses A,,-6.213484,106.90235,1,,2,,H00054P,
E00095,,Flyover Radin Inten Akses A,,-6.21583,106.92423,1,,2,,H00055P,
E00096,,Flyover Radin Inten Akses B,,-6.21614,106.92442,1,,2,,H00055P,
E00097,,Flyover Raya Bogor Akses A,,-6.306236,106.86576,1,,2,,H00056P,
E00098,,Galur Akses A,,-6.174182,106.85493,1,,2,,H00057P,
E00099,,Galur Akses B,,-6.17458,106.85497,1,,2,,H00057P,
E00100,,Gambir 1 Akses A,,-6.174777,106.83045,1,,2,,H00058P,
E00101,,Gambir 2 Akses A,,-6.178804,106.83097,1,,2,,H00059P,
E00102,,Garuda Taman Mini Akses A,,-6.290014,106.88105,1,,2,,H00060P,
E00103,,Garuda Taman Mini Akses B,,-6.29025,106.881,1,,2,,H00060P,
E00104,,Gatot Subroto Jamsostek Arah Barat Akses A,,-6.233444,106.82181,1,,2,,H00119S,
E00105,,Gatot Subroto Jamsostek Arah Barat Akses B,,-6.233113,106.8215,1,,2,,H00119S,
E00106,,Gatot Subroto Jamsostek Arah Timur Akses A,,-6.232586,106.82179,1,,2,,H00109S,
E00107,,Gatot Subroto Jamsostek Arah Timur Akses B,,-6.232983,106.82217,1,,2,,H00109S,
E00108,,Gedong Panjang Akses A,,-6.133371,106.80603,1,,2,,H00065P,
E00109,,Gedong Panjang Akses B,,-6.133437,106.80631,1,,2,,H00065P,
E00110,,Gelanggang Remaja Akses A,,-6.235564,106.86786,1,,2,,H00066P,
E00111,,Gelanggang Remaja Akses B,,-6.235263,106.86803,1,,2,,H00066P,
E00112,,Gelora Bung Karno Akses A,,-6.22389,106.80575,1,,2,,H00067P,
E00113,,Gelora Bung Karno Akses B,,-6.224514,106.80586,1,,2,,H00067P,
E00114,,Glodok Akses A,,-6.146906,106.81581,1,,2,,H00068P,
E00115,,Glodok Akses A,,-6.146906,106.81581,1,,2,,H00068P,
E00116,,Glodok Akses B,,-6.146798,106.81634,1,,2,,H00068P,
E00117,,Glodok Akses B,,-6.146798,106.81634,1,,2,,H00068P,
E00120,,Grogol 1 Akses A,,-6.166596,106.79028,1,,2,,H00070P,
E00121,,Grogol 1 Akses B,,-6.166574,106.7906,1,,2,,H00070P,
E00122,,Grogol 1 Akses C,,-6.166949,106.79066,1,,2,,H00070P,
E00123,,Grogol 2 Akses A,,-6.166984,106.78747,1,,2,,H00071P,
E00124,,Grogol 2 Akses B,,-6.167192,106.78889,1,,2,,H00071P,
E00125,,Gunung Sahari Mangga Dua Akses A,,-6.136956,106.83224,1,,2,,H00072P,
E00126,,Gunung Sahari Mangga Dua Akses B,,-6.136895,106.83255,1,,2,,H00072P,
E00127,,Halimun Akses A,,-6.205134,106.83373,1,,2,,H00073P,
E00128,,Halimun Akses B,,-6.205227,106.83371,1,,2,,H00073P,
E00129,,Harmoni Lama Akses A,,-6.165985,106.82021,1,,2,,H00074P,
E00130,,Harmoni Lama Akses B,,-6.165903,106.82067,1,,2,,H00074P,
E00131,,Imigrasi Akses A,,-6.256703,106.82791,1,,2,,H00075P,
E00132,,Imigrasi Akses B,,-6.256653,106.82815,1,,2,,H00075P,
E00133,,Imigrasi Jakarta Timur Akses A,,-6.214545,106.88174,1,,2,,H00076P,
E00134,,Imigrasi Jakarta Timur Akses B,,-6.214786,106.88191,1,,2,,H00076P,
E00135,,Indosiar Akses A,,-6.163366,106.77551,1,,2,,H00077P,
E00136,,Indosiar Akses B,,-6.163634,106.77549,1,,2,,H00077P,
E00137,,Istiqlal Akses A,,-6.172289,106.83089,1,,2,,H00078P,
E00138,,Jak Lingko Tanah Abang Akses A,,-6.184257,106.81122,1,,2,,H00079P,
E00139,,Jak Lingko Tanah Abang Akses B,,-6.188938,106.81127,1,,2,,H00079P,
E00140,,Jati Padang Akses A,,-6.28563,106.82604,1,,2,,H00081P,
E00141,,Jati Padang Akses B,,-6.28573,106.82629,1,,2,,H00081P,
E00142,,Jatinegara RS Premier Akses A,,-6.221923,106.86794,1,,2,,H00082P,
E00143,,Jatinegara RS Premier Akses B,,-6.22193,106.86821,1,,2,,H00082P,
E00144,,Jelambar Akses A,,-6.166451,106.78718,1,,2,,H00083P,
E00145,,Jelambar Akses B,,-6.166905,106.78708,1,,2,,H00083P,
E00146,,Jembatan Baru Akses A,,-6.154664,106.73055,1,,2,,H00084P,
E00147,,Jembatan Baru Akses B,,-6.155032,106.73075,1,,2,,H00084P,
E00148,,Jembatan Besi Akses A,,-6.152536,106.79495,1,,2,,H00085P,
E00149,,Jembatan Besi Akses B,,-6.152293,106.79483,1,,2,,H00085P,
E00150,,Jembatan Besi Akses C,,-6.152315,106.79526,1,,2,,H00085P,
E00151,,Jembatan Besi Akses D,,-6.152516,106.79536,1,,2,,H00085P,
E00152,,Jembatan Dua Akses A,,-6.14316,106.7935,1,,2,,H00086P,
E00155,,Jembatan Merah Akses A,,-6.146337,106.83414,1,,2,,H00088P,
E00156,,Jembatan Merah Akses B,,-6.146584,106.83443,1,,2,,H00088P,
E00157,,Jembatan Tiga Akses A,,-6.133051,106.79245,1,,2,,H00089P,
E00158,,Jembatan Tiga Akses B,,-6.133329,106.79289,1,,2,,H00089P,
E00160,,JIS Akses A,,-6.127052,106.85514,1,,2,,H00273P,
E00161,,JORR Akses A,,-6.236004,106.75492,1,,2,,H00091P,
E00162,,JORR Akses B,,-6.236197,106.75505,1,,2,,H00091P,
E00163,,Kali Besar Barat Akses A,,-6.135556,106.81152,1,,2,,H00093P,
E00164,,Kalideres Akses A,,-6.154236,106.70572,1,,2,,H00094P,
E00165,,Kampung Melayu Akses A,,-6.224725,106.86654,1,,2,,H00095P,
E00166,,Kampung Rambutan Akses A,,-6.30973,106.88212,1,,2,,H00096P,
E00167,,Kampung Sumur Akses A,,-6.214228,106.9112,1,,2,,H00097P,
E00168,,Kampung Sumur Akses B,,-6.214488,106.91151,1,,2,,H00097P,
E00169,,Karet Kuningan Akses A,,-6.217312,106.83068,1,,2,,H00098P,
E00170,,Karet Kuningan Akses B,,-6.217394,106.83108,1,,2,,H00098P,
E00171,,Karet Sudirman Akses A,,-6.212925,106.81944,1,,2,,H00099P,
E00172,,Karet Sudirman Akses B,,-6.213185,106.81985,1,,2,,H00099P,
E00173,,Kayu Putih Rawasari Akses A,,-6.187403,106.87524,1,,2,,H00100P,
E00174,,Kayu Putih Rawasari Akses B,,-6.187351,106.8756,1,,2,,H00100P,
E00175,,Kebayoran Lama Akses A,,-6.238238,106.77808,1,,2,,H00101P,
E00176,,Kebayoran Lama Akses B,,-6.238435,106.7778,1,,2,,H00101P,
E00177,,Kebayoran Lama Bungur Akses A,,-6.252874,106.78153,1,,2,,H00102P,
E00178,,Kebayoran Lama Bungur Akses B,,-6.252855,106.78178,1,,2,,H00102P,
E00179,,Kebon Jeruk Akses A,,-6.194673,106.76876,1,,2,,H00103P,
E00181,,Kedoya Assiddiqiyah Akses A,,-6.174695,106.7658,1,,2,,H00105P,
E00182,,Kedoya Assiddiqiyah Akses B,,-6.174707,106.76599,1,,2,,H00105P,
E00183,,Kedoya Green Garden Akses A,,-6.164616,106.76289,1,,2,,H00106P,
E00184,,Kedoya Green Garden Akses B,,-6.164608,106.76312,1,,2,,H00106P,
E00185,,Kelapa Dua Sasak Akses A,,-6.205372,106.76939,1,,2,,H00107P,
E00186,,Kemayoran Landas Pacu Timur Akses A,,-6.15176,106.8552,1,,2,,H00108P,
E00187,,Kemayoran Landas Pacu Timur Akses B,,-6.152311,106.85553,1,,2,,H00108P,
E00188,,Kemayoran Landas Pacu Timur Akses C,,-6.152448,106.85399,1,,2,,H00108P,
E00189,,Kelapa Dua Sasak Akses B,,-6.205633,106.76966,1,,2,,H00107P,
E00191,,Kota Harapan Indah 2 Akses A,,-6.193972,106.97346,1,,2,,H00111P,
E00192,,Kramat Sentiong Akses A,,-6.188293,106.84588,1,,2,,H00112P,
E00193,,Kramat Sentiong Akses B,,-6.188094,106.84627,1,,2,,H00112P,
E00194,,Kuningan Madya Akses A,,-6.212944,106.83027,1,,2,,H00114P,
E00195,,Kuningan Madya Akses B,,-6.212703,106.83066,1,,2,,H00114P,
E00198,,Kwitang Akses A,,-6.180908,106.83873,1,,2,,H00116P,
E00199,,Kwitang Akses B,,-6.181234,106.83889,1,,2,,H00116P,
E00200,,Landmark Pluit Auto Plaza Akses A,,-6.12514,106.80043,1,,2,,H00117P,
E00201,,Landmark Pluit Auto Plaza Akses B,,-6.125393,106.80048,1,,2,,H00117P,
E00202,,Latuharhari Akses A,,-6.202624,106.82763,1,,2,,H00118P,
E00203,,Latumeten Stasiun Grogol Arah Selatan Akses A,,-6.160452,106.79126,1,,2,,H00197S,
E00204,,Latumeten Stasiun Grogol Arah Utara Akses A,,-6.161162,106.79014,1,,2,,H00138S,
E00205,,Layur Akses A,,-6.193389,106.89872,1,,2,,H00121P,
E00206,,Layur Akses B,,-6.193689,106.89885,1,,2,,H00121P,
E00207,,Lebak Bulus Akses A,,-6.289435,106.77429,1,,2,,H00122P,
E00208,,Mampang Prapatan Akses A,,-6.242203,106.82557,1,,2,,H00123P,
E00209,,Mampang Prapatan Akses B,,-6.242172,106.82583,1,,2,,H00123P,
E00210,,Mangga Besar Lama Akses A,,-6.151959,106.81705,1,,2,,H00124P,
E00211,,Mangga Besar Lama Akses B,,-6.151826,106.81754,1,,2,,H00124P,
E00212,,Mangga Dua Akses A,,-6.135885,106.82654,1,,2,,H00125P,
E00213,,Mangga Dua Akses B,,-6.136264,106.82661,1,,2,,H00125P,
E00214,,Mangga Dua Akses C,,-6.136295,106.82642,1,,2,,H00125P,
E00215,,Masjid Agung Akses A,,-6.23658,106.7983,1,,2,,H00127P,
E00216,,Masjid Agung Akses B,,-6.236582,106.79857,1,,2,,H00127P,
E00217,,Matraman 1 Akses A,,-6.200357,106.85445,1,,2,,H00128P,
E00218,,Matraman 1 Akses B,,-6.200047,106.8548,1,,2,,H00128P,
E00219,,Matraman 2 Akses A,,-6.198981,106.85441,1,,2,,H00129P,
E00220,,Mayestik Akses A,,-6.241721,106.79033,1,,2,,H00130P,
E00221,,Mayestik Akses B,,-6.241973,106.79052,1,,2,,H00130P,
E00222,,Monas Akses A,,-6.175912,106.82268,1,,2,,H00131P,
E00223,,Monas Akses B,,-6.175919,106.82314,1,,2,,H00131P,
E00224,,Museum Fatahillah Akses A,,-6.133766,106.81225,1,,2,,H00132P,
E00225,,Museum Fatahillah Akses B,,-6.133949,106.81231,1,,2,,H00132P,
E00228,,Pademangan Akses A,,-6.133882,106.83157,1,,2,,H00134P,
E00229,,Pademangan Akses B,,-6.133837,106.83179,1,,2,,H00134P,
E00230,,Pakin Akses A,,-6.128162,106.80467,1,,2,,H00135P,
E00231,,Pakin Akses B,,-6.127996,106.80488,1,,2,,H00135P,
E00233,,Pal Putih Akses B,,-6.184362,106.84411,1,,2,,H00136P,
E00234,,Pancoran Barat Arah Barat Akses A,,-6.241964,106.83784,1,,2,,H00203S,
E00235,,Pancoran Barat Arah Timur Akses A,,-6.241273,106.83743,1,,2,,H00198S,
E00236,,Pancoran Tugu Akses A,,-6.243223,106.84369,1,,2,,H00139P,
E00237,,Pangeran Jayakarta Akses A,,-6.137499,106.81756,1,,2,,H00140P,
E00238,,Pangeran Jayakarta Akses B,,-6.137927,106.81735,1,,2,,H00140P,
E00239,,Pasar Baru Akses A,,-6.165728,106.83494,1,,2,,H00141P,
E00240,,Pasar Baru Akses B,,-6.165853,106.83527,1,,2,,H00141P,
E00241,,Pasar Baru Timur Akses A,,-6.162528,106.83806,1,,2,,H00142P,
E00242,,Pasar Baru Timur Akses B,,-6.162509,106.83835,1,,2,,H00142P,
E00245,,Pasar Cempaka Putih Akses A,,-6.172135,106.86241,1,,2,,H00144P,
E00246,,Pasar Cempaka Putih Akses B,,-6.172594,106.86242,1,,2,,H00144P,
E00247,,Pasar Enjo Akses A,,-6.21476,106.87787,1,,2,,H00145P,
E00248,,Pasar Enjo Akses B,,-6.215009,106.87788,1,,2,,H00145P,
E00249,,Pasar Genjing Akses A,,-6.194448,106.86059,1,,2,,H00146P,
E00250,,Pasar Genjing Akses B,,-6.194657,106.8609,1,,2,,H00146P,
E00251,,Pasar Induk Kramat Jati Akses A,,-6.294467,106.87192,1,,2,,H00147P,
E00252,,Pasar Induk Kramat Jati Akses B,,-6.294488,106.87212,1,,2,,H00147P,
E00256,,Pasar Kebayoran Lama Akses A,,-6.238663,106.78316,1,,2,,H00149P,
E00257,,Pasar Kramat Jati Akses A,,-6.268958,106.86659,1,,2,,H00150P,
E00258,,Pasar Kramat Jati Akses B,,-6.268878,106.86683,1,,2,,H00150P,
E00259,,Pasar Kramat Jati Akses C,,-6.268849,106.86689,1,,2,,H00150P,
E00260,,Pasar Modern Harapan Indah Akses A,,-6.168623,106.97427,1,,2,,H00151P,
E00262,,Pasar Pulo Gadung Akses B,,-6.187174,106.90595,1,,2,,H00152P,
E00263,,Pasar Rumput Akses A,,-6.20706,106.8413,1,,2,,H00153P,
E00264,,Pasar Rumput Akses B,,-6.207296,106.84122,1,,2,,H00153P,
E00265,,Patra Kuningan Akses A,,-6.233186,106.83135,1,,2,,H00154P,
E00266,,Patra Kuningan Akses B,,-6.233533,106.83154,1,,2,,H00154P,
E00267,,Pecenongan Akses A,,-6.167376,106.82788,1,,2,,H00155P,
E00268,,Pecenongan Akses B,,-6.16793,106.82777,1,,2,,H00155P,
E00269,,Pedati Prumpung Akses A,,-6.22037,106.87417,1,,2,,H00156P,
E00270,,Pedati Prumpung Akses B,,-6.220363,106.8746,1,,2,,H00156P,
E00271,,Pedongkelan Akses A,,-6.167732,106.88249,1,,2,,H00157P,
E00272,,Pedongkelan Akses B,,-6.16814,106.88236,1,,2,,H00157P,
E00273,,Pejaten Akses A,,-6.278252,106.82969,1,,2,,H00158P,
E00274,,Pejaten Akses B,,-6.278317,106.82993,1,,2,,H00158P,
E00275,,Pemuda Rawamangun Akses A,,-6.193355,106.89135,1,,2,,H00161P,
E00277,,Penas Kalimalang Akses A,,-6.239219,106.8778,1,,2,,H00162P,
E00278,,Penas Kalimalang Akses B,,-6.239507,106.87829,1,,2,,H00162P,
E00279,,Penggilingan Akses A,,-6.214586,106.93945,1,,2,,H00163P,
E00280,,Penggilingan Akses B,,-6.214482,106.93974,1,,2,,H00163P,
E00281,,Penjaringan Akses A,,-6.126563,106.79184,1,,2,,H00164P,
E00282,,Permai Koja Akses A,,-6.113959,106.89287,1,,2,,H00165P,
E00283,,Permai Koja Akses B,,-6.113952,106.89342,1,,2,,H00165P,
E00284,,Permata Hijau Akses B,,-6.22151,106.78301,1,,2,,H00166P,
E00285,,Permata Hijau Akses B,,-6.22151,106.78301,1,,2,,H00166P,
E00286,,Permata Hijau RS Medika Akses A,,-6.218195,106.7775,1,,2,,H00167P,
E00287,,Permata Hijau RS Medika Akses B,,-6.218358,106.77736,1,,2,,H00167P,
